user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
1063951844567851011,1233919859815264259,2020-03-01T00:59:54Z,mherdoizavelez,Mantente informado sobre el #COVID19: https://t.co/siObuQnKMH,Twitter for iPhone,NA,NA,NA,NA,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,es,1233781351343706112,"¡Protégete y protege a otros de enfermarse!   ✋🏾🤚🏼🧼💦

 ➕ INFO sobre el #COVID19 👉🏾 https://t.co/G8jeQdCZuD https://t.co/p6rdQO6c84",2020-02-29T15:49:31Z,Twitter for iPhone,73,100,399415979,OPSECU,OPS/OMS Ecuador,17136,501,6707,OPS/OMS Ecuador,Trabajamos para mejorar y proteger la salud de las personas. Oficina regional de @opsoms en Ecuador. #SaludParaTodos,TRUE,1233782781337120771,Mantente informado sobre el #COVID19: https://t.co/siObuQnKMH,2020-02-29T15:55:12Z,Twitter for iPhone,39,38,723249276135059456,ONUecuador,ONU Ecuador,46039,1231,8531,Ecuador,"El Sistema de las Naciones Unidas está presente en Ecuador desde 1950. Trabajamos para todas y todos, en todas partes. #Agenda2030 #ODS #ObjetivosMundiales",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/mherdoizavelez/status/1233919859815264259,mherdoizavelez,NA,Mgs. Prevención y Gestión de Riesgos,NA,FALSE,36,120,0,412,397,2018-11-18T00:27:41Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1063951844567851011/1606971140,,http://pbs.twimg.com/profile_images/1334359789841887232/vLOtUUpG_normal.jpg
144402222,1233919859655729152,2020-03-01T00:59:54Z,taiping2,"The US has 67 #COVID19 cases.
Mexico has 2 (maybe 3).
The US wants to close the border to protect America.
Backwards, no?

Estados Unidos tiene 67 casos COVID19.
México tiene 2 (quizás 3).
E.U. quiere cerrar la frontera para proteger a E.U.
Al revés, no?

https://t.co/evjsWOHE1u",Twitter for iPhone,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233910475471179779,"The US has 67 #COVID19 cases.
Mexico has 2 (maybe 3).
The US wants to close the border to protect America.
Backwards, no?

Estados Unidos tiene 67 casos COVID19.
México tiene 2 (quizás 3).
E.U. quiere cerrar la frontera para proteger a E.U.
Al revés, no?

https://t.co/evjsWOHE1u",2020-03-01T00:22:36Z,Twitter Web App,289,99,299273962,Laurie_Garrett,Laurie Garrett,258019,1843,84765,"New York, NY","Former Sr Fellow @CFR_org. Recipient of Pulitzer Prize, Polk (2Xs) and Peabody Awards. Author: IHeard theSirensScream, TheComingPlague, Ebola & BetrayalofTrust.",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/taiping2/status/1233919859655729152,Tracy🌊🌊🌊,"Berkeley, CA","Internist. “We must meet the forces of hate w the power of love""-MLK. #Vote #UniversalHealthcare #ProtectWomensAutonomy #GetVaccinated #MaskUp #Springsteen",NA,FALSE,14020,9842,265,387514,91861,2010-05-16T05:37:46Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/144402222/1641060235,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1361001030704525312/2tD1Ot_z_normal.jpg
120436688,1233919858858835969,2020-03-01T00:59:54Z,takayuki_mine,"No Corona, only Jumbo Premium Malt! Cheers from Osaka!  #korpiklaani #folkmetal #finnishmetal #folkmetalsuperstars #beerbeer #nuclearblast #amanwithaplan https://t.co/nAgYTJmubC",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233234829338038273,"No Corona, only Jumbo Premium Malt! Cheers from Osaka!  #korpiklaani #folkmetal #finnishmetal #folkmetalsuperstars #beerbeer #nuclearblast #amanwithaplan https://t.co/nAgYTJmubC",2020-02-28T03:37:50Z,Twitter for iPhone,20082,8305,22473316,_korpiklaani,Korpiklaani,59718,330,4460,Finland,"""Jylhä"" out 5 February 2021       http://nblast.de/Korpiklaani-yt",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/takayuki_mine/status/1233919858858835969,mn,日本,NA,NA,FALSE,440,977,10,27626,29983,2010-03-06T12:32:05Z,FALSE,NA,NA,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2312784313/lja09bxwc2z8tdwmmrye_normal.jpeg
1389679394,1233919858649202688,2020-03-01T00:59:54Z,punkmaeve,"@josephzeballos The USA needs to make corona virus testing free and hospitalization,if needed,free. Without that it will be almost impossible to gain any control. Other countries looking at financial compensation. Hong Kong and Japan.",Twitter for iPad,124,1233770631205965830,1030829425,josephzeballos,FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/punkmaeve/status/1233919858649202688,Heather Johnson Antifa,"Toronto, Ontario",Old but still waiting to grow up.,NA,FALSE,211,771,3,10450,20664,2013-04-29T14:57:17Z,FALSE,NA,NA,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/970782092861702144/vtlChc4z_normal.jpg
560971215,1233919858556817409,2020-03-01T00:59:54Z,_oldbluejean,"#COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the first time. It spreads from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes. https://t.co/1erCABYbIQ",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233678276096331776,"#COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the first time. It spreads from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes. https://t.co/1erCABYbIQ",2020-02-29T08:59:56Z,Twitter for iPhone,6099,5684,189868631,DrTedros,Tedros Adhanom Ghebreyesus,1660730,1492,31668,"Geneva, Switzerland",Director-General of the World Health Organization. Retweets are not endorsements,TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/_oldbluejean/status/1233919858556817409,Calvin Chandra,Indonesia,"can you teach me English...?
I will very happy if you want.
oh ya, thanks",NA,FALSE,432,96,0,17378,908,2012-04-23T06:51:39Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/560971215/1612891582,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1487091804097122305/tHLlPIis_normal.jpg
3189891091,1233919857801908224,2020-03-01T00:59:53Z,NancyDDB,"Following up on my concern about a major #COVID19 outbreak across the EU, here are more cases emerging - The Netherlands recorded three more cases. Two are family members of a Dutch citizen who traveled to Italy and another also recently returned from Lombardy. https://t.co/VdOuO1OECW",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233906821372317697,"Following up on my concern about a major #COVID19 outbreak across the EU, here are more cases emerging - The Netherlands recorded three more cases. Two are family members of a Dutch citizen who traveled to Italy and another also recently returned from Lombardy. https://t.co/VdOuO1OECW",2020-03-01T00:08:05Z,Twitter for iPhone,33,19,365216346,WilliamYang120,William Yang,48214,6496,46493,"Taipei, Taiwan","East Asia Correspondent @dwnews and Prez @TaiwanFCC. Words in @BuzzFeedNews, @Guardian, @IrishTimes and @Independent. VIEWS and OPINIONS ARE STRICTLY MY OWN.",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/NancyDDB/status/1233919857801908224,Nancy,NA,Northern Nevada,NA,FALSE,584,338,1,16193,102130,2015-05-09T14:09:04Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3189891091/1577920742,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1229959626197614597/B4_wqxqA_normal.jpg
1148414888160587776,1233919857713770496,2020-03-01T00:59:53Z,wkly_ljnj,"""We are brothers, we are one."" Chinese singer #LayZhang donated 20 million KRW ($16,664) to #SouthKorea toward those affected by #coronavirus. #COVID19 #EXO @weareoneEXO @layzhang https://t.co/sLfZqXMQ4n",Twitter for iPhone,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233728723670581248,"""We are brothers, we are one."" Chinese singer #LayZhang donated 20 million KRW ($16,664) to #SouthKorea toward those affected by #coronavirus. #COVID19 #EXO @weareoneEXO @layzhang https://t.co/sLfZqXMQ4n",2020-02-29T12:20:23Z,Twitter Media Studio,6332,4030,49616273,globaltimesnews,Global Times,1879584,534,207018,"Beijing, China","China's national English language newspaper, under the People's Daily. Apps: http://bit.ly/1UEg2hp",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/wkly_ljnj/status/1233919857713770496,gelly 💫,EXO •NCT • Blacklist,21 • she/her | filo,NA,FALSE,441,420,6,17239,28827,2019-07-09T02:13:40Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1148414888160587776/1640702070,,http://pbs.twimg.com/profile_images/1478749781744709635/UxNKyM7R_normal.jpg
383506589,1233919838726258688,2020-03-01T00:59:49Z,lobsterstyle,"@Politics_Polls @ChangePolls @ElectionScience They Wont Eat The Dog Food!

RT@Politics_Polls #National ChangePolls
#Sanders 40%
#Warren 20%
#Buttigieg 14%
#Biden 9%
#Klobuchar 8%
#Bloomberg 3%

#breaking #news #SaturdayMotivation #SundayMotivation #SundayMorning
#SCprimary2020 #SouthCarolinaPrimary #bernie #scprimary #corona https://t.co/F1c14SdAkR",Twitter Web Client,94,1233918671493500929,1903105045,Politics_Polls,FALSE,FALSE,6,3,0,1,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/lobsterstyle/status/1233919838726258688,lobsterstyle,Switzerland on the Tigris,"I Tweet, Therefore I Am https://web.archive.org/web/20180226043653/http://favstar.fm/users/lobsterstyle",NA,FALSE,961,3787,16,18507,13285,2011-10-02T00:51:51Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/383506589/1486660989,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/875406847922118657/lHcjBDRh_normal.jpg
383506589,1233919857650995200,2020-03-01T00:59:53Z,lobsterstyle,"@Politics_Polls @ChangePolls @ElectionScience They Wont Eat The Dog Food!

RT@Politics_Polls #National ChangePolls
#Sanders 40%
#Warren 20%
#Buttigieg 14%
#Biden 9%
#Klobuchar 8%
#Bloomberg 3%

#breaking #news #SaturdayMotivation #SundayMotivation #SundayMorning
#SCprimary2020 #SouthCarolinaPrimary #bernie #scprimary #corona https://t.co/F1c14SdAkR",Twitter Web Client,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233919838726258688,"@Politics_Polls @ChangePolls @ElectionScience They Wont Eat The Dog Food!

RT@Politics_Polls #National ChangePolls
#Sanders 40%
#Warren 20%
#Buttigieg 14%
#Biden 9%
#Klobuchar 8%
#Bloomberg 3%

#breaking #news #SaturdayMotivation #SundayMotivation #SundayMorning
#SCprimary2020 #SouthCarolinaPrimary #bernie #scprimary #corona https://t.co/F1c14SdAkR",2020-03-01T00:59:49Z,Twitter Web Client,6,3,383506589,lobsterstyle,lobsterstyle,961,3787,18507,Switzerland on the Tigris,"I Tweet, Therefore I Am https://web.archive.org/web/20180226043653/http://favstar.fm/users/lobsterstyle",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/lobsterstyle/status/1233919857650995200,lobsterstyle,Switzerland on the Tigris,"I Tweet, Therefore I Am https://web.archive.org/web/20180226043653/http://favstar.fm/users/lobsterstyle",NA,FALSE,961,3787,16,18507,13285,2011-10-02T00:51:51Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/383506589/1486660989,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/875406847922118657/lHcjBDRh_normal.jpg
2733212308,1233919857516777472,2020-03-01T00:59:53Z,EricYenyiv,"🎥Friends, I will discuss the #CoronavirusOutbreak and answer your questions.#coronavirus #COVID19 https://t.co/GYCUqQUYM4",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233907482033967105,"🎥Friends, I will discuss the #CoronavirusOutbreak and answer your questions.#coronavirus #COVID19 https://t.co/GYCUqQUYM4",2020-03-01T00:10:43Z,Periscope,2907,1463,1651522832,DrDenaGrayson,"Dena Grayson, MD, PhD",324107,453,79681,Florida,"Ran for Congress. #Ebola expert. #Coronavirus, #COVID19. Appearances: @FoxNews, @SkyNews, @BBC @60Mins; featured: @NYTimes, @BostonGlobe.",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/EricYenyiv/status/1233919857516777472,HelloWinter 😀 HugTheOnesYouLove,UK,"😊 No Masks 
😊 Be brave
😊 Resist 'Universal' Reset.
😊 No lockdowns.
There is no vaccine.
Start living.

Yes, it's a conspiracy.
No, it's not theory.",NA,FALSE,2360,2761,56,93358,142346,2014-08-04T10:47:05Z,FALSE,NA,NA,NA,NA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1310002438997504001/PY9UFnM4_normal.jpg
68672927,1233919856619094016,2020-03-01T00:59:53Z,AnthonyBourque,"I have lung disease and it gives me a shitty feeling that Trump and his gang think it's no big deal if I die from Coronavirus.

#COVID19 
#CoronaVirusUpdate",Twitter Web App,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233840240298774529,"I have lung disease and it gives me a shitty feeling that Trump and his gang think it's no big deal if I die from Coronavirus.

#COVID19 
#CoronaVirusUpdate",2020-02-29T19:43:31Z,Twitter for Android,4000,798,824431420164677634,BlueCollar61,Tony Tombrillo Jr.,3395,4705,18377,"Michigan, United States","🚫DM  🚫 Q 🚫Lists
 
#Biden2020 
#RidinWithBiden
Black Lives Matter",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/AnthonyBourque/status/1233919856619094016,Keith,"Citrus Heights, CA",Liberal Progressive  Anti-Republican who does not believe 'The God Delusion' #Resist,NA,FALSE,3730,3340,181,648021,519644,2009-08-25T11:50:00Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/68672927/1503678409,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/418891220874567680/tSFVIEva_normal.jpeg
595097636,1233919855771967493,2020-03-01T00:59:53Z,soniaprezzotto,"Assim é a vida dentro da 'zona vermelha' do #coronavírus na Lombardia, #Itália 🇮🇹 #COVID19 🦠 https://t.co/KI1tautfoU",Twitter for iPhone,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233918648756133888,"Assim é a vida dentro da 'zona vermelha' do #coronavírus na Lombardia, #Itália 🇮🇹 #COVID19 🦠 https://t.co/KI1tautfoU",2020-03-01T00:55:05Z,SocialFlow,13,4,201867844,ReutersLatam,Reuters Latam,485735,640,227407,América Latina,Cuenta oficial del servicio en español de Reuters para América Latina,TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/soniaprezzotto/status/1233919855771967493,Sônia Prezzotto🔰Ⓜ️,Algarve -PT.     ,"Adepta do Politicamente Incorreto. Penso Logo Existo, Sinto Logo Penso. Triste com a situação do meu País. Admiro demais o Grande Sérgio Moro.",NA,FALSE,2038,1535,0,117490,116701,2012-05-31T02:25:49Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/595097636/1554035752,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1351387899992940545/mfYDyHnd_normal.jpg
761651134012461056,1233919854983491585,2020-03-01T00:59:53Z,conieit,"#COVID19 Se ha reportado que la secuencia genómica de #SARSCoV2 de paciente brasileño ha mutado TRES veces en comparación a la 1ra secuencia de referencia Wuhan-Hu-1. Unamos esfuerzos en Ecuador y veamos sus mutaciones.

https://t.co/HtXBx4Tx6Z https://t.co/y2KE8IfBQB",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233838700683055105,"#COVID19 Se ha reportado que la secuencia genómica de #SARSCoV2 de paciente brasileño ha mutado TRES veces en comparación a la 1ra secuencia de referencia Wuhan-Hu-1. Unamos esfuerzos en Ecuador y veamos sus mutaciones.

https://t.co/HtXBx4Tx6Z https://t.co/y2KE8IfBQB",2020-02-29T19:37:24Z,Twitter Web App,204,151,347001022,Andres_Lopez_C,Andrés López-Cortés,5566,5074,5858,The Earth,🧬 Scientist & Professor | PhD Bioinformatics - Summa Cum Laude | MSc Biomedicine | Head LatAm Network of PharmacoGenomics & Precision Medicine | @BIOscience_N,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/conieit/status/1233919854983491585,CONIEIT,"Quito, Ecuador",Comité Nacional de Investigadores en Enfermedades Infecciosas y Tropicales,NA,FALSE,257,384,4,3875,207,2016-08-05T19:52:35Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/761651134012461056/1470429613,,http://pbs.twimg.com/profile_images/761655464157442048/xy0x0YT5_normal.jpg
942169760594350080,1233919854169776128,2020-03-01T00:59:53Z,juuhisdumb,pd vim corona virus oq mata memo eh a saudades dela,Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233905456055279619,pd vim corona virus oq mata memo eh a saudades dela,2020-03-01T00:02:40Z,Twitter Web App,378,194,1032073816082665473,ogondobem,Gôn Ferreira 🤩,14940,95,3043,"São Paulo, Brasil",#Falaqénós 🤫,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/juuhisdumb/status/1233919854169776128,juuh 🌵,"Goiânia, Brasil",perdi minha conta antiga quero morrer pra sempre,NA,FALSE,51,81,0,26289,55250,2017-12-16T23:09:10Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/942169760594350080/1578284239,,http://pbs.twimg.com/profile_images/1214021514703429632/Guk02ICG_normal.jpg
3025626207,1233919853725179909,2020-03-01T00:59:52Z,abdicou_se,"Muito triste pelo trabalho e cuidado que a Disney teve pelo filme e muito medo disso afetar o lançamento de Viúva Negra também, pois deus sabe quando que vamos chegar perto de solucionar algo sobre o corona vírus. São os dois filmes que mais espero esse ano. 💔 https://t.co/7mBCVnQR5Y",Twitter for Android,NA,NA,NA,NA,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,pt,1233908812324708354,"É, foi confirmado que #Mulan não vai estrear na China por tempo indeterminado por causa do Coronavírus.  O que significa que pode afetar DEMAIS a bilheteria do filme, já que a Disney deu bastante prioridade ao país. https://t.co/eXysJYK20q",2020-03-01T00:16:00Z,Twitter Web App,151,16,889895358322683906,HQzonna,HQzona ,13830,618,25850,"São Paulo, Brasil",O site mais completo e versátil da sua timeline! | hqzona@outlook.com 💌 | Ativem as notificações ✨,FALSE,1233909796576866307,"Muito triste pelo trabalho e cuidado que a Disney teve pelo filme e muito medo disso afetar o lançamento de Viúva Negra também, pois deus sabe quando que vamos chegar perto de solucionar algo sobre o corona vírus. São os dois filmes que mais espero esse ano. 💔 https://t.co/7mBCVnQR5Y",2020-03-01T00:19:55Z,Twitter for Android,395,51,1020431773652652033,BlackWidowBR,Black Widow Brasil,35323,509,7643,contato@blackwidowbrasil.com,"Página e fã-clube sobre a heroína #ViuvaNegra, e todo o universo da Personagem na Marvel Comics e Filmes! 🖤🕷",FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/abdicou_se/status/1233919853725179909,Gabs,NA,NA,NA,FALSE,374,437,1,62522,13389,2015-02-08T22:08:49Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3025626207/1606434011,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1454271520604295180/iCIDx2Gq_normal.jpg
375863262,1233919853070823424,2020-03-01T00:59:52Z,angel_frei_ffc,"Sequenciar o genoma do corona em  48 horas é a ciência brasileira dando um botadão na cara desse governo ignorante que habita Brasília hoje. 

E tome balbúrdia. 

Grande dia.",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,pt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233855068107165699,"Sequenciar o genoma do corona em  48 horas é a ciência brasileira dando um botadão na cara desse governo ignorante que habita Brasília hoje. 

E tome balbúrdia. 

Grande dia.",2020-02-29T20:42:26Z,Twitter for Android,25509,3908,41191715,LeandroRamos,Leandro Ramos,252217,1388,13777,"São Paulo, Brasil","Ator, diretor e roteirista de Jacarepaguá.",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/angel_frei_ffc/status/1233919853070823424,Angel_frei,"Nova Friburgo, Brasil",NA,NA,FALSE,258,868,0,11342,70460,2011-09-18T21:34:25Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/375863262/1499493863,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1401297205739364355/S8JkTVHs_normal.jpg
3220856130,1233919852772855808,2020-03-01T00:59:52Z,withinlotus,"お子さんと関わる方へ。日本語（にほんご）を母語（ぼご）としない方へ。視覚・文字情報にアクセスしにくい方へ。聴覚情報にアクセスしにくい方へ。情報が多くて不安な方へ。
https://t.co/B6ywpZuJrK",Twitter for Android,NA,NA,NA,NA,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,ja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233917141079822336,"お子さんと関わる方へ。日本語（にほんご）を母語（ぼご）としない方へ。視覚・文字情報にアクセスしにくい方へ。聴覚情報にアクセスしにくい方へ。情報が多くて不安な方へ。
https://t.co/B6ywpZuJrK",2020-03-01T00:49:06Z,Twitter Web App,264,226,94804513,NatsukiYasuda,安田菜津紀 Dialogue for People,111049,3304,38949,東京,Dialogue for People @dialogue4ppl 所属フォトジャーナリスト　貧困や災害、難民問題を国内外で取材。東日本大震災以降は陸前高田市を中心に被災地を記録。TBS「サンデーモーニング」出演中。児童書『故郷の味は海をこえて』。,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/withinlotus/status/1233919852772855808,シューニャ,NA,"ヨーガインストラクター
反原発
戦う国になるのはイヤ
冤罪がなくなりますように
コワイと思うこと 無関心

好きなのは茶道　朗読劇",NA,FALSE,62,301,0,1648,3113,2015-05-20T01:46:20Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3220856130/1599360144,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1124967896814252032/Qw_OOjXq_normal.jpg
3253683518,1233919852236009472,2020-03-01T00:59:52Z,lumen_nostri,「新型コロナウイルスの再感染は致死的」医師の動画を専門家が批判「信用しないで」 https://t.co/cysZEnRDCP,Twitter for Android,NA,NA,NA,NA,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,NA,,,ja,1233901195661627392,"是非読んで👶
https://t.co/GpikcSHyis",2020-02-29T23:45:44Z,Twitter Web Client,306,115,98576132,minesoh,峰　宗太郎,83489,723,235753,United States,👶 医師（病理専門医）、薬剤師、博士（医学）。,TRUE,1233902343487275008,「新型コロナウイルスの再感染は致死的」医師の動画を専門家が批判「信用しないで」 https://t.co/cysZEnRDCP,2020-02-29T23:50:18Z,Twitter for iPad,82,50,1181155680037662720,covid19_shaun,峰宗太郎先生の回答(運営ショーン),6198,6,14633,NA,新型コロナウイルスに関する峰宗太郎先生の重複質問への回答のまとめアカウント。峰先生は運営していません。 峰先生の許可を得て、ボランティアでショーンが運営しています。レンさんが回答のデータベースを作ってくださいました。アイコンとヘッダーはだすまんちゃん先生@dasmanchan作です。感染対策頑張りましょう👶💛,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/lumen_nostri/status/1233919852236009472,あこじゅん,NA,最近は刀らぶ、YOIにはまってます。時々FGOとかが混じります。ずいぶん前に成人済み。わりと何でも読みます。苦手なものはありますが、回れ右しますので大丈夫です。キュンとなったらすぐフォロー、ファボしちゃいます。ご容赦を！,NA,FALSE,18,476,7,1960,36320,2015-06-23T13:58:59Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/3253683518/1624100947,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1187038284997775360/JhJEz8Up_normal.jpg
